client,SMS Pack,Voix Pack,Data Pack,Choco1,Choco2
627068421,1,1,0,0,1
629150968,1,0,0,0,1
629466574,1,1,0,1,1
628024374,0,1,0,1,0
622746737,1,1,1,1,0
622495836,1,0,1,0,0
627788425,1,1,0,1,1
629102874,1,1,0,1,1
627868928,1,0,0,1,1
628480092,1,1,1,1,0
626313824,1,0,0,1,0
626321151,0,1,0,1,1
627988091,0,0,1,1,1
626308377,1,0,0,0,0
620833460,1,1,1,0,1
623426575,0,0,1,0,0
629290907,0,0,0,0,0
623191269,0,0,0,1,1
626317977,0,0,0,0,1
629074840,0,0,1,1,1
623478192,0,1,0,0,0
626186039,0,1,1,1,0
629382245,1,0,0,1,1
626076584,0,1,0,1,1
626567898,0,1,1,1,0
625131576,1,0,0,0,1
621074597,0,1,0,0,1
622393492,1,0,1,0,0
623763073,1,1,0,1,1
627780310,1,1,0,1,1
620035659,0,0,0,1,0
622144320,0,0,0,0,0
626584302,0,1,0,1,1
623740274,0,0,0,0,1
623257897,1,1,0,1,1
625187634,1,1,0,0,0
622905778,1,0,1,1,1
629203797,1,0,0,0,1
624499814,0,0,1,1,1
621470381,0,1,1,1,0
624735411,0,0,1,0,0
621082224,1,1,1,0,1
628736994,0,0,0,1,1
626379368,0,0,1,0,1
629846751,0,0,1,1,1
623004505,0,1,0,1,0
620609552,1,0,0,1,0
620489109,0,1,0,1,0
623011063,1,1,0,1,0
623888466,1,0,1,0,1
622438265,0,0,0,0,0
625927497,0,0,0,0,1
625792037,1,1,0,0,0
624529656,0,0,1,1,0
627256593,1,1,1,1,0
628892866,0,0,0,1,1
623780625,0,1,1,1,0
627426254,1,1,0,1,0
627090917,1,0,0,0,0
626130229,0,1,0,0,0
621040201,0,1,1,0,0
625409413,1,1,0,1,0
625327337,1,1,1,1,0
627323478,1,0,0,1,1
624381852,1,1,0,1,0
620015326,0,0,1,0,1
623809856,1,1,0,0,0
625286149,0,1,1,1,0
626934081,1,0,1,0,0
622852533,0,0,1,0,0
621809758,1,0,0,1,0
627682881,1,0,0,0,1
625844221,0,0,1,1,1
620541487,0,0,0,1,0
628972292,0,0,1,0,1
628794072,0,1,0,0,1
624134466,1,1,1,0,0
622650200,0,0,0,1,1
622699358,1,0,1,0,0
627412863,1,0,0,1,1
622630860,1,1,0,1,0
626623708,1,0,0,1,0
626120136,1,1,1,0,0
621396305,0,1,1,1,0
626596150,0,1,0,0,0
629678897,1,0,0,1,1
625204030,0,0,0,0,1
627875289,0,1,1,0,1
621127926,1,1,0,1,0
623551174,0,1,1,0,1
625238299,0,1,0,1,0
629521204,1,0,1,1,1
622663426,1,1,0,1,0
628699522,0,1,0,0,0
620077881,1,0,1,1,0
625309014,0,0,0,1,1
627447950,1,1,0,0,0
620936605,1,1,0,0,1
625691981,1,1,0,1,0
622205372,0,1,0,0,1
624889370,0,0,0,0,0
627275477,1,0,0,1,0
622408888,1,1,0,1,1
623273606,1,0,1,1,0
622062888,1,0,1,0,0
627597583,0,0,1,0,1
627262083,0,1,0,0,0
621831003,1,1,0,1,0
625248182,0,0,1,0,1
623397206,1,0,0,1,1
623540820,1,0,1,1,0
628333014,0,0,0,0,0
626887935,1,0,1,0,0
622611845,0,1,0,1,0
626492930,1,1,0,1,0
629188140,1,0,1,0,1
625195481,1,1,0,1,1
621416715,1,1,1,0,1
622377341,1,0,1,1,0
620709322,0,0,1,0,1
620338383,1,0,1,1,0
622052119,0,1,1,1,0
622088719,1,0,1,1,1
622151503,1,0,1,0,1
622119573,0,0,1,0,0
626178481,0,1,0,0,0
620574041,0,0,0,0,0
624173126,1,0,0,1,1
620683525,0,1,0,1,0
625154738,0,1,0,0,1
628501337,1,0,1,1,0
629202756,1,0,1,0,1
622835811,1,0,1,1,1
628960193,0,1,0,1,0
626193078,0,1,1,0,0
625095309,1,1,1,1,1
629937926,1,0,1,0,1
627850111,1,0,0,1,0
625173267,1,1,0,0,0
625603119,1,0,0,1,0
624054732,0,1,0,0,0
627016759,1,1,1,1,1
620200920,1,0,1,1,0
621412970,0,1,1,1,1
629564030,1,0,0,1,1
623252673,1,0,1,1,1
629196492,1,1,1,0,1
624016454,0,1,1,1,1
622275239,1,0,0,1,1
627751683,0,0,1,1,1
621898409,0,0,0,0,1
623227785,1,0,1,1,0
627746414,0,0,1,1,0
629786900,0,0,0,1,0
620686010,0,0,0,1,0
621742276,0,1,1,0,1
629550501,1,0,1,1,0
629951635,0,1,1,1,1
624058096,1,0,1,0,0
626326969,0,1,0,1,1
621001548,1,1,0,0,1
627357279,0,1,1,0,1
625279816,0,1,1,1,1
628499727,1,1,0,1,0
627883109,1,1,1,0,1
622028474,1,0,0,0,1
627412666,0,0,0,1,1
620630313,0,1,1,0,1
624676178,0,1,1,1,0
622468165,0,1,1,1,1
622232596,1,1,0,1,1
627641637,1,1,1,1,0
628742473,0,0,0,0,0
628379741,0,0,1,0,0
624922037,0,1,1,0,0
626602348,1,1,1,0,0
623208211,0,0,0,0,1
622347736,0,0,1,0,0
622876687,0,1,0,0,1
623217783,1,1,0,0,1
625799899,1,1,0,0,1
625784341,0,1,1,1,1
625960096,0,0,0,0,1
622626722,0,1,1,0,1
629847660,1,0,1,0,1
623739369,0,1,1,0,0
629047626,0,0,0,0,0
625051315,0,0,0,1,0
621220093,1,1,0,0,1
629421218,1,0,0,1,1
622563093,0,1,1,0,1
629960480,0,0,1,1,0
622085620,1,1,1,1,1
621337869,0,0,1,1,0
622352727,1,0,1,1,0
622237633,1,0,1,0,1
625560965,1,1,0,1,1
629471633,1,0,1,1,1
623793746,0,0,0,0,1
621908724,1,0,0,0,1
629135761,0,0,1,1,0
623839587,0,0,1,1,0
629512573,1,0,1,1,0
628667546,0,0,1,1,0
629532676,1,0,0,0,1
627848192,1,0,1,0,1
620306233,0,1,1,0,0
624068685,1,1,0,1,0
628556666,1,0,1,0,0
626819676,0,1,1,0,1
627922182,1,1,0,1,1
623407141,0,0,0,1,1
627081708,1,1,1,0,0
620063027,1,0,0,1,1
620363047,1,1,0,1,0
626054379,1,0,0,0,0
624793015,1,0,0,1,1
625135788,1,1,0,1,0
625668681,0,0,1,0,1
620532079,1,1,0,0,1
628607046,1,1,1,1,1
625075688,1,1,0,1,0
620346520,1,1,1,1,0
626680576,0,0,0,0,1
622240175,0,0,0,1,0
621286343,1,1,0,0,1
628747893,1,0,0,0,1
620141924,0,0,0,0,0
623189033,1,0,0,1,0
620235901,0,0,1,1,1
624333204,0,1,0,0,1
626672303,0,1,1,1,0
623297205,1,0,1,0,0
621897773,0,1,1,0,0
629983192,0,0,0,1,1
627802776,1,0,1,0,0
626576142,0,1,0,0,1
621164482,0,1,0,1,0
626533065,1,0,0,1,0
625757118,0,1,1,1,0
622710757,0,0,0,1,0
625253927,0,0,0,0,0
622602615,0,0,1,0,0
623734083,0,1,1,1,1
624574165,0,1,0,1,1
623963147,1,1,0,0,1
623435737,1,0,0,1,0
622722410,1,0,0,0,1
624517988,0,0,0,0,0
629992744,0,0,1,1,0
624102657,1,1,1,0,0
622595316,0,0,0,0,1
624576918,0,1,1,1,1
628161723,1,1,1,1,0
625562753,0,0,1,1,1
628562831,1,1,0,0,0
627986931,0,0,1,1,0
621567326,0,0,0,0,0
628832034,0,1,0,1,0
628807180,0,0,0,0,0
624398713,0,1,1,0,0
623057988,0,0,0,1,0
626465070,1,0,1,1,0
625978193,1,1,0,1,1
627075100,1,0,0,1,0
628718878,1,0,1,0,1
621686602,1,1,0,0,0
625006603,1,0,0,0,1
621962659,1,0,0,1,1
620178420,1,1,0,1,1
621586451,0,0,0,0,0
628799698,1,1,1,1,0
629029515,1,0,1,1,0
624455952,1,1,1,0,0
627202037,1,0,1,0,0
623835218,0,0,0,1,1
626256823,0,0,1,0,1
621478929,1,0,0,1,0
623510177,0,0,0,0,0
625415905,0,0,1,0,0
627934509,1,1,1,0,0
620914353,0,1,1,0,0
627579164,0,0,0,0,1
622985996,1,0,1,0,0
627953866,0,1,0,0,1
620489515,1,0,0,0,1
629445854,1,0,1,1,1
626236339,1,0,1,1,1
620675943,0,0,1,0,1
629281317,0,1,1,1,0
620427919,1,1,1,0,0
623437106,1,1,1,1,0
622245799,1,1,0,1,0
620580308,1,0,1,1,1
622637362,0,0,1,1,1
622878255,0,1,1,0,1
628040095,0,1,0,1,1
622708666,0,1,0,1,0
625107447,0,0,0,0,0
626080627,0,1,0,1,0
624466708,1,1,1,0,0
627377000,1,1,1,1,1
620709322,1,0,0,0,1
623579613,1,0,1,0,0
620868988,0,0,0,0,0
625438578,1,1,0,0,1
625704598,1,0,0,0,0
626609583,1,0,0,0,1
621685698,1,1,0,1,0
621442007,0,1,0,1,1
623802069,0,1,1,1,0
621786182,1,1,1,0,0
625527163,0,0,1,0,0
621312244,1,0,0,0,0
620508320,0,1,1,0,1
623319292,1,1,0,0,1
622124330,1,1,1,0,0
627424886,1,1,0,1,1
620683450,0,0,0,0,0
620393019,1,1,0,1,1
623718503,1,0,1,1,1
623790956,1,1,1,1,1
623970998,0,1,1,1,1
624639794,1,0,1,0,1
628578950,0,1,0,0,0
624503839,1,1,1,1,1
627866289,1,0,1,0,0
629237664,0,0,0,1,0
621513641,0,1,1,1,1
625904861,1,0,1,1,0
622751160,0,1,0,1,0
627852483,1,1,0,0,0
628524919,1,1,1,0,1
625494382,1,1,0,1,1
623832932,0,1,1,0,0
629352687,0,0,0,1,1
622623719,0,0,0,1,0
624627010,1,0,0,1,1
623278792,1,1,0,1,1
629542497,0,1,0,0,0
624674221,1,0,0,0,0
624489990,0,0,1,1,1
628198638,0,1,0,1,0
625739414,1,0,1,1,1
627226900,1,1,0,0,0
629940428,1,1,1,1,0
627058027,0,0,0,0,0
620716640,0,0,0,0,1
625306255,1,1,0,0,1
625383375,0,1,0,1,1
624647628,0,0,1,0,1
625252166,1,0,0,0,0
622141614,1,1,0,0,1
621149595,1,0,1,0,1
622406621,0,1,0,0,0
627787538,0,0,1,0,0
628184159,1,1,0,1,1
627568901,0,1,1,1,0
629538243,1,1,0,1,1
622410022,0,1,0,1,1
625093744,1,1,0,0,1
627125512,1,1,0,0,0
623013617,0,0,0,0,0
622754404,0,0,0,1,0
623975066,1,0,0,1,0
624856511,1,0,1,0,1
626727213,0,1,1,0,1
625701266,1,1,1,1,0
623703517,1,0,0,1,1
626509420,0,1,1,1,1
623442544,0,0,0,0,0
626231293,0,1,0,1,0
624222043,1,1,1,0,1
623404661,0,1,1,1,1
623666488,1,0,1,0,1
622408517,0,1,1,0,1
624710389,1,0,0,0,1
627195027,0,0,0,1,0
626796757,0,0,1,1,0
622043936,0,0,0,1,1
620039837,0,1,1,0,0
628844005,1,1,1,0,1
621461017,1,0,0,1,1
623191403,0,1,1,1,0
626374533,0,1,0,0,1
620609767,0,0,0,0,1
623908429,1,0,1,1,0
627898699,1,1,0,1,0
629735724,1,1,0,1,1
621185853,1,1,0,1,0
626298193,0,0,0,0,0
622933695,0,0,0,0,0
624822836,1,1,1,0,0
623392253,1,1,1,0,0
621994241,0,0,0,0,0
628390687,1,0,0,0,1
621103615,0,1,0,1,1
628357097,0,1,0,0,0
622882156,1,1,1,0,0
621204581,1,1,1,0,1
628777616,1,0,1,0,1
626680516,0,1,0,1,1
629115167,1,0,1,1,0
621495321,0,0,0,1,1
629204794,0,1,1,1,1
624578882,0,1,1,0,1
621364383,1,1,0,0,0
620913398,0,1,1,0,1
626091674,1,1,0,0,1
622676296,1,0,0,1,0
627037415,0,0,1,0,1
627583358,1,0,1,0,0
623289128,0,0,1,1,1
628332534,1,1,1,1,0
623361031,1,1,0,0,0
625897369,1,0,0,0,0
627276875,1,0,0,1,0
620298787,0,0,0,1,1
623611734,0,0,0,0,1
628330305,1,1,0,1,1
624523992,0,1,0,0,0
629172544,0,0,1,0,1
627439738,1,0,1,0,1
626934063,0,1,1,0,1
626921020,1,0,0,0,1
620952637,1,0,1,1,0
622447153,1,0,0,0,0
624777701,0,0,1,1,0
623048875,0,1,0,1,1
628558723,0,1,0,1,0
624374093,0,0,1,0,1
626297825,1,1,1,0,1
625165162,1,1,1,1,0
628905139,0,0,1,1,0
624918860,1,1,1,0,0
625066951,1,1,0,1,0
623288209,0,0,0,0,1
622048676,1,0,0,1,0
621464481,1,1,1,1,1
622527155,1,0,0,0,1
626143515,1,0,1,0,1
628694566,0,0,0,0,0
626172052,0,1,0,0,0
625482509,1,0,0,0,1
624117814,1,1,1,0,0
625051096,0,0,1,1,1
625434684,0,0,1,0,1
629766657,1,1,1,1,0
627152107,0,0,0,1,1
629839511,0,0,0,1,1
623919370,0,0,0,1,1
621881707,0,0,0,1,0
624007289,1,1,1,1,1
622262520,0,0,0,1,1
626848793,1,1,0,0,0
629400077,0,1,0,0,1
626287708,1,1,0,1,0
627513747,0,0,1,0,0
629137858,0,1,0,0,0
623248299,1,0,1,1,1
629050094,1,0,0,1,0
629942033,0,1,1,0,0
626609935,0,0,1,0,0
625220953,0,1,0,0,1
620725669,1,1,1,1,0
623986451,1,1,0,1,1
627504618,1,1,0,0,1
620129258,0,0,1,0,1
622372640,0,0,0,0,0
620644781,1,1,1,0,0
622307612,0,0,0,1,0
620968637,1,0,1,0,0
629857350,0,1,0,0,1
626493086,0,1,1,0,0
627172546,0,1,1,1,1
629195115,0,0,1,1,0
624105996,0,1,0,1,1
622155200,1,0,0,1,0
628326386,0,1,0,0,0
621831540,0,0,0,1,1
627466229,1,1,1,0,1
628059485,0,1,0,1,0
629403510,1,0,0,1,0
626276980,0,1,1,0,0
620717731,1,0,0,1,0
620230073,0,1,0,0,0
622337654,1,0,1,1,1
628559354,0,1,0,0,1
627049045,0,0,0,0,1
625921963,1,0,1,0,1
624459991,0,0,0,1,1
628966561,0,0,0,1,0
628239782,1,0,1,0,1
622698131,0,0,0,0,0
624073607,1,1,0,0,1
625745663,0,1,0,1,0
629860201,1,1,1,1,0
623454330,0,0,1,0,1
625079136,0,1,1,0,1
627960828,1,1,1,0,0
627307549,1,0,1,0,1
627536460,1,0,0,1,1
628274766,0,0,0,1,1
627768087,1,0,1,0,1
624187884,1,0,1,0,1
624800565,1,1,0,0,1
627914697,0,0,0,0,0
625939618,0,0,0,0,1
624452865,0,0,1,0,1
621206526,0,1,1,0,0
628183185,0,1,0,1,1
621117526,1,0,1,0,0
622733287,1,0,0,0,1
627253678,1,1,0,1,1
621373286,0,1,0,1,1
625707860,1,1,1,1,0
623427002,1,1,0,1,1
621294516,0,1,0,0,0
622462754,0,1,0,1,1
629154987,0,1,1,1,0
620185790,1,1,0,0,0
620891574,1,0,1,0,1
622584995,1,1,1,1,1
620689113,1,1,0,1,1
628668166,1,0,1,1,0
621473299,1,0,1,0,0
627844975,0,1,1,0,1
624638761,0,0,1,0,1
628924392,1,1,0,0,0
624236081,1,0,1,1,0
627830120,1,1,0,0,0
626033928,1,0,1,1,1
621842165,1,0,0,1,1
629342778,0,0,0,0,1
623437843,0,1,0,1,1
627623291,1,0,1,1,0
627402600,0,0,0,1,1
629184069,0,1,0,0,0
628056721,0,1,1,1,1
627684254,1,0,1,1,1
627477729,0,0,0,1,1
620526614,1,0,1,0,0
628969543,0,0,0,1,1
628525488,0,0,1,0,1
626118614,1,0,0,0,0
624313227,0,1,0,0,1
629807586,1,0,0,1,0
628343154,0,1,0,0,1
625201730,1,0,1,1,1
620198741,1,1,0,0,1
623338210,1,0,0,1,1
626936993,0,1,0,1,0
628618698,1,1,1,0,1
625190633,0,0,0,1,1
628816827,1,0,1,0,0
620552864,0,0,0,1,1
625485384,1,1,0,1,0
624175203,0,1,1,0,0
626355902,0,0,1,0,0
626515915,1,1,0,0,1
624147087,0,0,1,0,0
625556647,1,1,1,0,1
623576644,1,1,1,1,0
628397721,0,1,0,1,1
625303830,1,1,1,0,1
621728128,1,1,0,0,1
623350055,1,0,0,1,0
628512793,0,1,0,0,0
620358771,1,0,0,0,0
622653185,1,0,0,0,0
620391491,0,1,1,0,1
620883868,1,1,0,1,1
625482265,1,0,1,1,1
629248283,1,1,0,1,1
625700600,0,0,1,1,1
626506899,0,1,1,1,1
624166668,1,0,0,1,1
620290821,0,0,1,0,0
625287912,0,0,0,1,1
620490435,1,1,1,1,0
626251877,0,0,1,0,0
628498472,1,0,1,1,1
629896116,0,0,0,0,0
628570665,0,1,1,1,0
628939230,0,0,1,0,1
628887279,1,1,0,1,1
626259204,0,1,1,0,1
625634058,0,1,1,1,0
624827778,0,0,0,0,1
620033869,0,1,1,1,1
623893422,0,0,1,0,1
629768585,1,0,0,1,0
622090914,1,1,0,0,1
626274377,0,1,0,0,0
622980743,1,1,1,1,0
620904346,1,0,1,0,1
624844133,1,0,1,1,1
623737068,0,1,0,1,1
628587635,0,1,0,1,0
623790385,1,1,0,1,1
625411546,0,1,1,1,0
628425597,0,0,1,0,1
626107715,1,0,1,1,0
625724897,1,1,1,0,0
627505220,0,0,0,0,0
627908834,0,1,1,0,0
624312067,1,0,1,0,0
623116268,0,0,0,0,0
625993705,1,1,0,1,1
628860935,0,1,0,0,0
629797589,0,1,0,1,1
628198389,1,1,0,0,0
620234518,1,0,0,0,0
623060395,1,0,1,0,0
628433573,0,1,0,0,1
629584563,0,1,1,1,1
626660073,0,1,1,0,0
625019903,0,1,1,0,1
623774073,1,0,1,0,0
624672046,0,0,0,0,0
622720551,1,1,0,0,1
623591188,1,0,1,0,0
626971765,1,1,1,1,0
625756569,1,1,1,1,1
626975414,1,0,1,0,1
629023698,1,0,1,0,0
623202250,0,0,1,0,1
621395310,0,1,1,0,1
623523834,0,1,1,1,1
625579952,0,0,1,0,0
626811216,1,1,1,1,1
629609969,1,0,0,1,0
622890910,0,1,1,0,0
624406902,1,1,1,1,0
620121277,0,0,0,1,0
625750407,0,0,1,0,1
622644777,1,0,0,1,0
624826744,0,1,1,1,0
627775683,0,0,0,1,1
625907251,0,0,1,0,0
622317114,1,0,1,0,0
627518731,0,1,1,0,1
628588281,0,1,1,1,0
620058143,1,0,1,0,0
622432338,1,0,1,0,1
625114927,1,0,0,1,1
627890714,0,0,1,1,1
623993272,1,0,0,0,1
628853952,0,0,1,1,1
624530906,0,0,1,0,1
620315636,1,0,1,0,0
628909584,0,0,1,0,1
626793830,0,1,0,0,1
624750745,0,1,0,0,0
625813710,1,1,0,1,0
626255279,1,1,1,0,1
623354481,0,0,0,1,0
620033052,1,1,0,0,0
628738004,1,0,1,1,0
621382663,1,0,1,0,1
628378175,0,0,0,0,1
624867323,0,1,1,1,0
620259125,0,0,0,0,1
626808395,0,0,1,1,0
624127547,0,1,0,1,1
623935183,0,0,1,1,1
626184391,1,1,1,0,0
629599674,1,0,0,1,0
623136522,1,1,0,0,0
622693567,0,1,0,0,0
625552776,1,0,1,0,1
624801591,1,1,1,1,0
622158762,1,1,1,0,0
623851364,0,0,0,1,1
620247613,0,1,1,0,1
622535413,0,0,0,1,1
622616827,1,1,0,0,0
629660586,0,1,0,1,0
629849023,0,1,0,0,0
627111081,0,0,1,1,1
627416518,0,0,0,1,0
625347342,1,0,1,1,1
622738605,1,1,0,0,0
625532124,0,0,0,1,1
623428818,0,0,1,0,0
629966380,0,0,1,0,1
629033034,1,1,1,0,0
627492579,0,1,1,1,1
621992247,0,1,0,1,1
620821095,1,0,0,0,0
622872616,1,0,1,0,1
628370335,1,0,1,0,0
621751714,1,1,1,0,1
623535384,1,1,0,1,1
627746834,1,0,0,0,1
625202217,1,0,1,1,0
627181703,1,1,0,1,0
629302925,0,0,0,0,0
623433917,0,1,1,1,1
624551276,1,1,1,0,0
625680983,1,1,1,1,1
625872284,0,1,0,0,0
621139712,1,1,1,0,1
624388539,1,0,1,1,0
627405596,1,1,0,1,0
626017757,0,0,0,1,0
625408811,1,0,0,1,1
629346834,1,0,1,0,0
627570919,1,0,1,0,0
623561199,0,1,1,0,0
628441644,0,0,1,1,0
629860223,1,1,1,1,0
627830258,1,0,1,1,0
625345691,1,1,1,1,0
621665563,1,0,0,0,0
624535072,1,1,0,1,0
627335057,1,0,1,0,0
627699314,1,1,0,1,0
625985984,1,0,0,1,0
627663526,0,0,1,1,0
620385954,0,1,0,1,0
628983278,0,1,1,1,1
628160525,1,1,0,1,1
626019923,0,1,0,1,1
620648574,0,0,0,0,0
622105277,1,0,1,1,1
622597424,1,1,1,0,1
629828233,0,0,1,1,0
620722734,0,0,0,1,0
620016847,0,0,1,1,1
629563846,1,1,1,1,1
627516465,1,0,1,0,0
621524146,0,0,0,0,0
624449667,0,1,0,0,0
626110037,1,1,0,1,0
627507042,0,1,1,1,1
623978438,1,1,0,1,0
626448685,0,1,1,1,1
626456948,1,1,0,1,0
628663361,0,0,0,1,0
626754660,0,0,0,1,1
626594029,0,1,0,0,0
627235373,0,0,1,1,0
625726082,1,0,1,1,1
629799068,0,0,0,1,1
623361070,1,0,1,0,1
626395214,1,1,1,0,1
626804254,1,1,0,1,0
626026961,0,1,1,0,1
627105519,0,0,1,0,1
623760161,0,1,0,1,1
622243413,1,0,1,1,0
620263091,0,1,0,0,1
625631820,0,1,0,0,0
626225433,0,1,1,1,0
626013855,1,0,0,0,1
621137493,1,0,0,0,0
620624987,1,0,0,0,1
621928857,1,0,1,0,0
622735660,1,0,0,1,0
627950848,1,1,0,1,1
620501366,0,0,0,0,1
624476242,1,1,1,0,1
624444141,0,0,1,1,1
620514540,0,0,0,0,0
627835618,1,1,1,1,1
624350216,1,1,1,0,1
629387776,0,0,1,1,0
622839075,1,1,0,1,1
623728899,0,0,1,0,1
628513170,0,0,0,0,0
626256313,1,1,1,1,0
627229753,1,0,1,0,0
621959445,1,1,0,1,0
625324030,0,0,0,1,1
623860243,0,0,1,1,1
624754036,0,1,0,0,1
623421737,0,1,1,1,1
620448370,1,0,1,1,1
627728635,1,0,0,0,0
626707443,0,1,1,1,1
627171960,1,0,1,1,0
625554605,1,1,1,1,1
624689630,0,1,0,0,1
622301656,0,0,1,1,0
623990944,1,0,0,0,1
629357331,0,0,0,1,0
622953171,1,0,1,0,1
620860122,1,0,0,0,0
621618117,0,1,0,1,1
625716568,0,1,0,1,1
624251333,0,1,0,0,1
625431929,1,1,0,1,1
621870152,0,0,0,0,1
629183991,0,0,1,0,0
629385936,0,1,1,0,1
621806266,1,0,0,0,1
628632996,0,0,0,1,0
628353763,0,1,1,1,0
623446633,0,1,1,0,1
621943089,0,1,0,1,0
623908711,1,1,1,1,1
622129438,0,1,1,1,0
624831772,1,0,0,1,1
626727022,0,1,0,0,1
624755332,1,1,0,1,1
625476907,1,1,0,0,1
622892780,0,0,1,1,1
621957444,0,1,0,0,0
622874179,1,1,1,1,1
624184010,0,0,1,1,1
624752492,0,0,0,1,0
626806633,1,0,0,0,1
626372165,0,1,1,1,0
628082390,1,1,0,1,1
627111096,1,0,0,1,1
629467752,0,1,1,0,0
623809283,0,1,1,1,1
624688100,1,0,0,0,0
628656370,1,1,0,1,0
624939797,0,0,0,0,0
622036016,0,1,0,1,1
629528637,0,0,1,0,1
625650703,0,0,1,1,0
625957520,1,1,1,0,0
628737781,1,0,1,1,1
628843999,0,0,0,1,0
628567793,0,0,0,0,1
624308662,1,1,1,0,0
620077704,0,0,1,1,0
621306096,0,0,1,0,1
627797105,1,1,0,1,1
621621266,0,0,0,1,1
629839788,0,1,1,1,0
625616282,1,0,1,1,0
620500748,1,0,0,1,0
628464559,1,0,0,0,0
621289691,0,0,1,1,1
627149243,1,1,1,0,0
623990569,1,1,0,0,1
623145282,1,0,0,1,0
620225064,0,0,0,0,1
627476725,1,1,0,0,1
629654285,1,1,1,1,1
625887397,1,0,1,0,1
622601395,1,0,1,0,0
628290828,0,0,0,1,1
623811917,1,1,1,0,0
624713141,1,0,0,0,0
625501696,0,0,0,1,1
620797266,1,0,1,0,1
620348427,1,1,1,0,1
627098654,0,1,0,1,0
622317337,1,1,0,1,1
626190740,1,0,1,1,1
624436786,0,0,1,0,1
620954453,0,1,0,0,0
627413098,1,1,1,1,0
625962978,1,1,0,1,1
621398794,1,1,1,0,1
625694279,1,1,1,0,0
623895922,0,0,1,1,1
629246547,1,0,0,0,1
626768801,1,0,1,0,0
624097144,0,0,1,0,0
625167925,1,1,1,0,1
621333045,0,1,0,1,0
628942720,1,1,1,0,1
621953386,1,0,1,0,1
623158308,0,0,0,0,1
626100589,1,0,0,1,1
620056523,1,1,0,1,0
625964629,1,1,0,1,0
623504642,1,1,0,0,1
621300831,1,1,0,1,0
624924364,0,0,0,0,1
620963818,0,0,1,0,0
627486521,1,0,0,1,0
625927959,1,1,1,1,0
621261064,1,0,0,0,1
622902150,1,0,1,0,0
626209124,1,1,1,0,0
623409083,0,1,0,0,0
623543331,0,1,0,0,0
629850773,0,1,1,1,1
629884509,0,0,1,0,1
626253721,1,0,1,0,1
629306314,0,0,0,0,1
623422351,1,0,1,1,0
623565174,1,1,1,0,0
627178632,1,0,0,1,1
623993983,0,1,1,0,0
624037482,1,1,0,1,1
626342152,0,0,1,1,1
626142276,1,0,0,1,0
626563525,0,1,0,1,0
624594433,0,0,0,0,0
622485438,0,1,0,1,0
627671349,0,1,0,1,0
623530998,0,0,1,1,0
623938259,0,1,1,0,0
621338065,1,0,0,0,1
626039394,1,1,1,1,0
625714146,1,0,0,0,0
621956097,0,1,0,1,0
627725173,0,1,0,1,1
624941133,1,1,1,0,0
621891775,0,0,1,0,1
629663503,0,0,0,1,1
627567645,0,1,0,0,0
628431853,1,0,1,1,0
622239733,0,0,1,0,1
625358982,1,0,1,0,1
623336083,1,1,1,1,1
626881870,0,1,1,1,1
629533962,0,0,0,1,1
623985952,1,0,1,0,0
622860582,1,0,1,1,1
622175994,0,0,1,0,1
629612377,0,1,0,1,0
628959385,1,0,0,0,1
625991439,0,0,1,0,0
628790260,0,0,1,0,0
624093246,0,0,0,0,1
629877273,1,0,0,1,0
625244352,1,1,1,1,0
625982917,1,1,0,0,0
621215586,1,1,1,1,1
620011094,1,0,0,0,0
622432850,0,1,1,1,1
623077919,1,1,0,0,1
626514348,1,1,1,0,1
622488349,0,1,1,0,0
625783909,1,1,1,0,1
620712108,1,0,0,1,1
629729327,1,0,1,0,0
629153572,0,1,1,1,0
620893702,1,0,0,0,0
622219365,1,0,1,0,1
623740241,0,1,1,0,0
620050079,0,0,1,0,1
626572530,1,0,0,0,1
623285680,1,1,1,0,1
628261838,0,1,1,0,1
623425365,1,1,0,0,0
621007539,0,0,0,0,0
628575972,1,0,1,1,0
623950778,0,1,0,0,0
620614527,0,1,0,1,0
623424312,0,1,0,1,0
620586357,1,1,1,1,0
620827906,0,1,1,0,1
629996630,1,1,1,1,1
623782034,0,0,0,0,1
628332557,0,0,0,0,1
622556507,1,1,1,0,1
626917051,1,1,1,1,0
626876951,1,0,1,0,0
624421928,0,0,1,0,0
624084488,1,0,1,0,1
627054265,1,0,0,1,0
623690182,1,1,1,1,1
626627423,1,1,1,0,0
624589175,0,1,0,0,1
621992843,1,0,1,0,1
623295071,1,1,1,1,1
629702751,1,0,0,1,0
625150207,1,1,0,0,0
628226962,0,1,0,0,0
623872788,0,0,1,0,0
620900121,1,0,1,0,1
624209642,0,1,0,1,1
620348708,1,0,0,1,1
624471155,0,1,1,1,0
621549375,1,1,1,1,0
627175703,1,0,1,1,0
623261835,1,1,0,1,0
623345749,0,0,1,1,0
629716472,1,1,1,0,0
625171142,0,1,1,0,1
627302248,0,1,0,0,1
624080950,0,0,1,1,0
620497005,1,1,1,0,0
625945106,0,1,0,1,1
623606942,1,1,0,1,1
629083701,0,0,0,1,0
622836164,1,1,0,1,1
625376200,0,1,0,0,1
626662655,0,0,1,0,0
620133232,1,0,1,1,1
625333089,0,1,1,0,0
620442985,1,0,0,0,0
628930217,0,0,0,1,0
624269071,0,1,0,1,1
627814051,0,0,0,1,1
626571043,0,0,1,0,1
624477013,1,1,0,1,1
